link,title,authors,pdf_link,abstract,doi,submitted
https://ieeexplore.ieee.org/document/10638604/,Poster: gptCombFuzz: Combinatorial Oriented LLM Seed Generation for effective Fuzzing,"['Darshan Lohiya', 'Monika Rani Golla', 'Sangharatna Godboley', 'P. Radha Krishna']",,"The important contribution that large language models (LLMs) have made to the development of a new software testing era is the main objective of this proposed approach. It emphasizes the role that LLMs play in producing complex and diverse input seeds, which opens the way for efficient bug discovery. In the study we also introduce a systematic approach for combining various input values, employing the principles of Combinatorial testing using the PICT (Pairwise independent Combinatorial testing). By promoting a more varied set of inputs for thorough testing, PICT enhances the seed production process. Then we show how these different seeds may be easily included in the American Fuzzy Lop (AFL) tool, demonstrating how AFL can effectively use them to find and detect software flaws. This integrated technique offers a powerful yet straightforward approach to software Quality.",https://doi.org/10.1109/ICST60714.2024.00048,27-31 May 2024
https://ieeexplore.ieee.org/document/10962470/,,[],,,,
https://ieeexplore.ieee.org/document/10430067/,,[],,,,
https://ieeexplore.ieee.org/document/11025799/,,[],,,,
https://ieeexplore.ieee.org/document/11023907/,,[],,,,
https://ieeexplore.ieee.org/document/10675912/,,[],,,https://doi.org/10.1109/ICSTW60967.2024.00032,27-31 May 2024
https://ieeexplore.ieee.org/document/10719045/,,[],,,https://doi.org/10.1109/ICSESS62520.2024.10719045,13-14 September 2024
https://ieeexplore.ieee.org/document/10638599/,,[],,,https://doi.org/10.1109/ICST60714.2024.00019,27-31 May 2024
https://ieeexplore.ieee.org/document/10765066/,,[],,,,27 October 2024 - 01 November 2024
https://ieeexplore.ieee.org/document/10638611/,Improving Patch Correctness Analysis via Random Testing and Large Language Models,"['Facundo Molina', 'Juan Manuel Copia', 'Alessandra Gorla']",,"Patch correctness assessment represents a crucial step in the patch validation process, with the potential to enhance the practical adoption of automated program repair (APR) techniques and substantially reduce validation costs. While some automated techniques have been proposed for assessing patch correctness, they primarily focus on either ranking patches based on their likelihood of being correct or classifying them as correct or incorrect without offering any further explanatory information. In this paper, we introduce FIXCHECK, a novel approach that combines random testing and large language models to automatically generate fault-revealing tests for potentially incorrect patches. To achieve this, FIXCHECK employs a two-fold process: Firstly, a random testing procedure generates a comprehensive set of test cases. Secondly, a large language model is utilized to derive meaningful assertions for each test case. Additionally, FIXCHECK incorporates a selection and prioritization mechanism, which evaluates the generated tests executed on the patched program and discards or ranks them based on their likelihood of revealing faults in the patch. To assess the effectiveness of our approach, we conducted evaluations on a benchmark comprising 160 patches, encompassing both patches created by developers and patches generated by APR tools. The results demonstrate that FIXCHECK effectively generates fault-revealing tests for 62 % of incorrect patches written by developers, with a high level of confidence. Furthermore, it complements existing patch correctness assessment techniques by providing fault-revealing tests for up to 50% of the incorrect patches identified by state-of-the-art techniques.",https://doi.org/10.1109/ICST60714.2024.00036,27-31 May 2024
https://ieeexplore.ieee.org/document/10123585/,Large Language Models: The Next Frontier for Variable Discovery within Metamorphic Testing?,"['Christos Tsigkanos', 'Pooja Rani', 'Sebastian Müller', 'Timo Kehrer']",,"Metamorphic testing involves reasoning on necessary properties that a program under test should exhibit regarding multiple input and output variables. A general approach consists of extracting metamorphic relations from auxiliary artifacts such as user manuals or documentation, a strategy particularly fitting to testing scientific software. However, such software typically has large input-output spaces, and the fundamental prerequisite – extracting variables of interest – is an arduous and non-scalable process when performed manually. To this end, we devise a workflow around an autoregressive transformer-based Large Language Model (LLM) towards the extraction of variables from user manuals of scientific software. Our end-to-end approach, besides a prompt specification consisting of few-shot examples by a human user, is fully automated, in contrast to current practice requiring human intervention. We showcase our LLM workflow over a real case, and compare variables extracted to ground truth manually labelled by experts. Our preliminary results show that our LLM-based workflow achieves an accuracy of 0.87, while successfully deriving 61.8% of variables as partial matches and 34.7% as exact matches.",https://doi.org/10.1109/SANER56733.2023.00070,21-24 March 2023
