link,title,authors,pdf_link,abstract,doi,submitted
https://www.sciencedirect.com/science/article/pii/S1532046424000388,Evaluation of ChatGPT-generated medical responses: A systematic review and meta-analysis,,https://www.sciencedirect.com/science/article/pii/S1532046424000388/pdfft?md5=5458319e1eb6602ccfde79a68117f6f2&pid=1-s2.0-S1532046424000388-main.pdf,,https://doi.org/10.1016/j.jbi.2024.104620,
https://www.sciencedirect.com/science/article/pii/S0169260725002871,Visual-language foundation models in medical imaging: A systematic review and meta-analysis of diagnostic and analytical applications,,,,https://doi.org/10.1016/j.cmpb.2025.108870,
https://www.sciencedirect.com/science/article/pii/S0020653925001479,AI-Powered Problem- and Case-based Learning in Medical and Dental Education: A Systematic Review and Meta-analysis,,https://www.sciencedirect.com/science/article/pii/S0020653925001479/pdfft?md5=a6595dbf4bdb50897399e2b19fadc715&pid=1-s2.0-S0020653925001479-main.pdf,,https://doi.org/10.1016/j.identj.2025.100858,
https://www.sciencedirect.com/science/article/pii/S0048733323002019,Epidemic effects in the diffusion of emerging digital technologies: evidence from artificial intelligence adoption,,https://www.sciencedirect.com/science/article/pii/S0048733323002019/pdfft?md5=52bffc65e05868551d05578ceba1f5fd&pid=1-s2.0-S0048733323002019-main.pdf,,https://doi.org/10.1016/j.respol.2023.104917,
https://www.sciencedirect.com/science/article/pii/S1936878X17305193,The Identification of Calcified Coronary Plaque Is Associated With Initiation and Continuation of Pharmacological and Lifestyle Preventive Therapies: A Systematic Review and Meta-Analysis,,https://www.sciencedirect.com/science/article/pii/S1936878X17305193/pdfft?md5=f221c5728b164264f339cd44f5ea0a8f&pid=1-s2.0-S1936878X17305193-main.pdf,,https://doi.org/10.1016/j.jcmg.2017.01.030,
https://www.sciencedirect.com/science/article/pii/S0167494322001327,Effects of multi-component non-pharmacological interventions on cognition in participants with mild cognitive impairment: A systematic review and meta-analysis,,,,https://doi.org/10.1016/j.archger.2022.104751,
https://www.sciencedirect.com/science/article/pii/S1929074825002719,The Prevalence of Hypertension Among Children and Antihypertensive Use: Protocol for a Systematic Review and Meta-Analysis,,,,https://doi.org/10.2196/65807,
https://www.sciencedirect.com/science/article/pii/S0016508525049376,Su1730: TRANSARTERIAL CHEMOEMBOLIZATION COMBINED WITH SORAFENIB VERSUS MONOTHERAPY FOR UNRESECTABLE HEPATOCELLULAR CARCINOMA: AN UMBRELLA REVIEW OF META-ANALYSES,,,,https://doi.org/10.1016/S0016-5085(25)04937-6,
https://www.sciencedirect.com/science/article/pii/S0957417424021572,Software bug prediction using graph neural networks and graph-based text representations,,,,https://doi.org/10.1016/j.eswa.2024.125290,
https://www.sciencedirect.com/science/article/pii/S0950584924001484,Automated description generation for software patches,,,,https://doi.org/10.1016/j.infsof.2024.107543,
https://www.sciencedirect.com/science/article/pii/S2589537025002020,Interventions to improve adherence to lipid-lowering drugs: a systematic review and meta-analysis,,https://www.sciencedirect.com/science/article/pii/S2589537025002020/pdfft?md5=69b634b7bf01f863c3c14faaec1055c3&pid=1-s2.0-S2589537025002020-main.pdf,,https://doi.org/10.1016/j.eclinm.2025.103270,
https://www.sciencedirect.com/science/article/pii/S2666557325000084,The Impact of Generative AI on Essay Revisions and Student Engagement,,https://www.sciencedirect.com/science/article/pii/S2666557325000084/pdfft?md5=1c6511e82cff2ecfb59d370ea944a561&pid=1-s2.0-S2666557325000084-main.pdf,,https://doi.org/10.1016/j.caeo.2025.100249,
https://www.sciencedirect.com/science/article/pii/S001650852403587X,Tu1650 CHANGES IN ANTI-VINCULIN ANTIBODIES OVER TIME CORRELATE WITH SYMPTOM IMPROVEMENT IN IRRITABLE BOWEL SYDROME (IBS),,,,https://doi.org/10.1016/S0016-5085(24)03587-X,
https://www.sciencedirect.com/science/article/pii/S2949882125000465,AI literacy and trust: A multi-method study of Human-GAI team collaboration,,https://www.sciencedirect.com/science/article/pii/S2949882125000465/pdfft?md5=1f0c902f355bbb07c130f500cd3bffa6&pid=1-s2.0-S2949882125000465-main.pdf,,https://doi.org/10.1016/j.chbah.2025.100162,
https://www.sciencedirect.com/science/article/pii/S2667325824001043,A review of deep learning methods for ligand based drug virtual screening,,https://www.sciencedirect.com/science/article/pii/S2667325824001043/pdfft?md5=40bae6513c2c4be760a59d433b191409&pid=1-s2.0-S2667325824001043-main.pdf,,https://doi.org/10.1016/j.fmre.2024.02.011,
https://www.sciencedirect.com/science/article/pii/S0531556524002857,"Lower extremity muscle hypertrophy in response to resistance training in older adults: Systematic review, meta-analysis, and meta-regression of randomized controlled trials",,https://www.sciencedirect.com/science/article/pii/S0531556524002857/pdfft?md5=e98c499bacb9e551b04adf4d301fb483&pid=1-s2.0-S0531556524002857-main.pdf,,https://doi.org/10.1016/j.exger.2024.112639,
https://www.sciencedirect.com/science/article/pii/S0735109724084572,Artificial Intelligence in Cardiovascular Clinical Trials,,https://www.sciencedirect.com/science/article/pii/S0735109724084572/pdfft?md5=0d679095aec680c0cedb3a37e10b995a&pid=1-s2.0-S0735109724084572-main.pdf,,https://doi.org/10.1016/j.jacc.2024.08.069,
https://www.sciencedirect.com/science/article/pii/S1268773124002674,"Diagnosis, treatment, and prevention of ankle sprains: Comparing free chatbot recommendations with clinical guidelines",,https://www.sciencedirect.com/science/article/pii/S1268773124002674/pdfft?md5=f0a3d70405e8b87dd4c7d0241a863e82&pid=1-s2.0-S1268773124002674-main.pdf,,https://doi.org/10.1016/j.fas.2024.12.003,
https://www.sciencedirect.com/science/article/pii/S095741742500288X,NtNDet: Hardware Trojan detection based on pre-trained language models,,,,https://doi.org/10.1016/j.eswa.2025.126666,
https://www.sciencedirect.com/science/article/pii/S0164121224002462,An intelligent test management system for optimizing decision making during software testing,,,,https://doi.org/10.1016/j.jss.2024.112202,
https://www.sciencedirect.com/science/article/pii/S1438887125002420,Automated Process for Monitoring of Amiodarone Treatment: Development and Evaluation,,,,https://doi.org/10.2196/65473,
https://www.sciencedirect.com/science/article/pii/S1877050925003989,Leveraging Personal Assistants for Enhanced Access to Cultural Knowledge: A Case Study,,https://www.sciencedirect.com/science/article/pii/S1877050925003989/pdfft?md5=95c6d783628ea7f4961c001e1db363b7&pid=1-s2.0-S1877050925003989-main.pdf,,https://doi.org/10.1016/j.procs.2025.02.055,
https://www.sciencedirect.com/science/article/pii/S2291969425000195,Digital Representation of Patients as Medical Digital Twins: Data-Centric Viewpoint,,,,https://doi.org/10.2196/53542,
https://www.sciencedirect.com/science/article/pii/S0164121224000037,Flexible control flow graph alignment for delivering data-driven feedback to novice programming learners,,,,https://doi.org/10.1016/j.jss.2024.111960,
https://www.sciencedirect.com/science/article/pii/S2949882123000221,"ChatGPT in education: Methods, potentials, and limitations",,https://www.sciencedirect.com/science/article/pii/S2949882123000221/pdfft?md5=f9aa184eb8668e5dbec672d9482aabfb&pid=1-s2.0-S2949882123000221-main.pdf,,https://doi.org/10.1016/j.chbah.2023.100022,
https://www.sciencedirect.com/science/article/pii/S0167739X24004643,"Cybersecurity for tactical 6G networks: Threats, architecture, and intelligence",,https://www.sciencedirect.com/science/article/pii/S0167739X24004643/pdfft?md5=fc9365c86570d800986a175631a6a13d&pid=1-s2.0-S0167739X24004643-main.pdf,,https://doi.org/10.1016/j.future.2024.107500,
https://www.sciencedirect.com/science/article/pii/S294976122400124X,Global Harmonization of Artificial Intelligence-Enabled Software as a Medical Device Regulation: Addressing Challenges and Unifying Standards,,https://www.sciencedirect.com/science/article/pii/S294976122400124X/pdfft?md5=d9487a0e7d6915f75193e73d2effc3ec&pid=1-s2.0-S294976122400124X-main.pdf,,https://doi.org/10.1016/j.mcpdig.2024.100191,
https://www.sciencedirect.com/science/article/pii/S0306454924000604,Machine learning at the edge to improve in-field safeguards inspections,,,,https://doi.org/10.1016/j.anucene.2024.110398,
https://www.sciencedirect.com/science/article/pii/S0167404824002931,Adversarial Machine Learning in Industry: A Systematic Literature Review,,https://www.sciencedirect.com/science/article/pii/S0167404824002931/pdfft?md5=a4b0427fd2f32dea4e959de2e314829e&pid=1-s2.0-S0167404824002931-main.pdf,,https://doi.org/10.1016/j.cose.2024.103988,
https://www.sciencedirect.com/science/article/pii/S0167642325000565,Testing non-commutativity of reduce functions with multi-column inputs,,,,https://doi.org/10.1016/j.scico.2025.103317,
https://www.sciencedirect.com/science/article/pii/S1389128625002270,A model checking-based framework for testing security properties of protocols under development,,,,https://doi.org/10.1016/j.comnet.2025.111259,
https://www.sciencedirect.com/science/article/pii/S1877050924006306,BiT5: A Bidirectional NLP Approach for Advanced Vulnerability Detection in Codebase,,https://www.sciencedirect.com/science/article/pii/S1877050924006306/pdfft?md5=0ab754addab1b8b10989377ccb28b2ff&pid=1-s2.0-S1877050924006306-main.pdf,,https://doi.org/10.1016/j.procs.2024.03.270,
https://www.sciencedirect.com/science/article/pii/S0164121224003649,An empirical investigation into the capabilities of anomaly detection approaches for test smell detection,,,,https://doi.org/10.1016/j.jss.2024.112320,
https://www.sciencedirect.com/science/article/pii/S0164121224001821,Impermanent identifiers: Enhanced source code comprehension and refactoring,,,,https://doi.org/10.1016/j.jss.2024.112137,
https://www.sciencedirect.com/science/article/pii/S0164121224001584,Automating the correctness assessment of AI-generated code for security contexts,,https://www.sciencedirect.com/science/article/pii/S0164121224001584/pdfft?md5=c7734d2003ab22f80edc9da32fb97026&pid=1-s2.0-S0164121224001584-main.pdf,,https://doi.org/10.1016/j.jss.2024.112113,
https://www.sciencedirect.com/science/article/pii/S1084804524001978,A survey on fuzz testing technologies for industrial control protocols,,,,https://doi.org/10.1016/j.jnca.2024.104020,
https://www.sciencedirect.com/science/article/pii/S1526149224001930,C-CORE: Clustering by Code Representation to Prioritize Test Cases in Compiler Testing,,,,https://doi.org/10.32604/cmes.2023.043248,
https://www.sciencedirect.com/science/article/pii/S0950584922001070,A deep learning-based automated framework for functional User Interface testing,,,,https://doi.org/10.1016/j.infsof.2022.106969,
https://www.sciencedirect.com/science/article/pii/S0957417422012908,UISMiner: Mining UI suggestions from user reviews,,,,https://doi.org/10.1016/j.eswa.2022.118095,
https://www.sciencedirect.com/science/article/pii/S0920548924000722,"Prototype, method, and experiment for evaluating usability of smart home user interfaces",,,,https://doi.org/10.1016/j.csi.2024.103903,
https://www.sciencedirect.com/science/article/pii/S0950584921001488,Developing Mobile Applications Via Model Driven Development: A Systematic Literature Review,,,,https://doi.org/10.1016/j.infsof.2021.106693,
https://www.sciencedirect.com/science/article/pii/S0164121216300140,A systematic mapping study of mobile application testing techniques,,,,https://doi.org/10.1016/j.jss.2016.03.065,
https://www.sciencedirect.com/science/article/pii/S0950584916301434,Improving the delivery cycle: A multiple-case study of the toolchains in Finnish software intensive enterprises,,,,https://doi.org/10.1016/j.infsof.2016.09.001,
https://www.sciencedirect.com/science/article/pii/S0950584922001719,A taxonomy of metrics for GUI-based testing research: A systematic literature review,,,,https://doi.org/10.1016/j.infsof.2022.107062,
https://www.sciencedirect.com/science/article/pii/S0950584913000669,Graphical user interface (GUI) testing: Systematic mapping and repository,,,,https://doi.org/10.1016/j.infsof.2013.03.004,
https://www.sciencedirect.com/science/article/pii/S0164121219300779,A systematic literature review on crowdsourcing in software engineering,,,,https://doi.org/10.1016/j.jss.2019.04.027,
https://www.sciencedirect.com/science/article/pii/S0957417421003419,"Expert systems: Definitions, advantages and issues in medical field applications",,,,https://doi.org/10.1016/j.eswa.2021.114900,
https://www.sciencedirect.com/science/article/pii/S1574119222000591,Perses: A framework for the continuous evaluation of the QoS of distributed mobile applications,,https://www.sciencedirect.com/science/article/pii/S1574119222000591/pdfft?md5=2c9283e580e9bea5f6cd750c6c6cd920&pid=1-s2.0-S1574119222000591-main.pdf,,https://doi.org/10.1016/j.pmcj.2022.101627,
https://www.sciencedirect.com/science/article/pii/S0167739X18310410,On using collaborative economy for test cost reduction in high fragmented environments,,,,https://doi.org/10.1016/j.future.2019.01.023,
https://www.sciencedirect.com/science/article/pii/S0950584923002495,Test Code Flakiness in Mobile Apps: The Developer’s Perspective,,https://www.sciencedirect.com/science/article/pii/S0950584923002495/pdfft?md5=44ad4c76cc1ea46f4186223514d4f17f&pid=1-s2.0-S0950584923002495-main.pdf,,https://doi.org/10.1016/j.infsof.2023.107394,
https://www.sciencedirect.com/science/article/pii/S229196942300025X,Machine Learning–Enabled Clinical Information Systems Using Fast Healthcare Interoperability Resources Data Standards: Scoping Review,,,,https://doi.org/10.2196/48297,
https://www.sciencedirect.com/science/article/pii/S2949719124000621,Validating pretrained language models for content quality classification with semantic-preserving metamorphic relations,,https://www.sciencedirect.com/science/article/pii/S2949719124000621/pdfft?md5=c4eb67477c4d7dcee77747ddc4474843&pid=1-s2.0-S2949719124000621-main.pdf,,https://doi.org/10.1016/j.nlp.2024.100114,
https://www.sciencedirect.com/science/article/pii/S0167404824004899,Towards prompt tuning-based software vulnerability assessment with continual learning,,,,https://doi.org/10.1016/j.cose.2024.104184,
